index,text,label
2440,lock the crackpots .. then we have an effecient lockdown.. Asked to light candel and got out for rally!! #extendthelockdown.,anti
2441,"Yeah wait a minute, how is Walmart safe but small businesses aren't? Anyone? #COVIDIDIOTS #coronavirus #OPENAMERICANOW #tf #how #sway #reopenamerica.",pro
2442,@jasserravalle There is no proof that keeping healthy people in lockdown is necessary or helpful. We don't need to #ExtendTheLockdown. #openupamerica #mayday #reopenamerica #povertykills. You say #mentalhealthmatters. Are you following the suicides due to,anti
2443,"@10DowningStreet I don't know if you noticed, but people are on the streets, walking up and down for no reason. Sitting in the parks and also driving around in their cars like it's not a big deal. Police should be more harsh and the government too... #sta",anti
2444,"These hashtags - #NotDying4WallStreet #ReopenAmerica and #DieForTheDow. Realize that nobody went back to work today to rally the stocks 5%. It's a speculative enterprise. Let that sink in. They want us to act busy to feed their own egos, not because it's needed.",pro
2445,#karenneedsahaircut #thegopsacrifice #extendthelockdown #stayhomesavelives.,anti
2446,Remember America during this Quarantine Phase to support #MadeInUSA/#AmericanBusinesses! Check out this great artist! We can't let America fail. #AmericaFirst #AmericansFirst #ReopenAmerica #Trump2020 #HelpSaveSmallBusinesses #HelpYourNeighbor #AmericansForAmerica #SaveAmerica.,pro
2447,@SpeakerPelosi way to try and spin it! Hahah. #reopenamerica.,pro
2448,Of course they do! They wont stop going outside the fuckind dopes ??#HereComeTheBrits #ExtendTheLockdown https://t.co/QgMYoDY8Ua.,anti
2449,#27ABR | Abren negocios en varios estados de EEUU https://t.co/IYhRqAxynb #USA #EEUU #COVID19 #coronavirus #ReopenAmerica #QuedemosnoEnCasa https://t.co/357EOGG93c.,pro
2450,Who could've seen this coming? ?? #ReOpenAmerica.,pro
2451,#endalllockdowns #liberty #reopenamerica.,pro
2452,"Lauren Leander, an intensive care nurse at a hospital in Phoenix, standing against the protest by Liberate Rally in Arizona. #COVIDHEROES #protestlockdown https://t.co/JBeA0O6x4n.",anti
2453,"Most Americans (conservatives) are looking forward to reopening America. Meanwhile, musicians rally together to raise money for the organization partly responsible for us shutting down in the first place. #COVIDIOTS #globalcitizenconcert #reopenamerica.",pro
2454,"When science & care get attacked by STUPIDITY, #QUACKERY, NARCISSISM, OPPORTUNISM, ... #disinfectant #magamoron #orangeutan #carolyngoodman @mayoroflasvegas #reopenamerica #maga #socialDistancing #lockdown #stayAtHome https://t.co/dtzWsVZ3li.",pro
2455,"... Nearly at the end of another week, we hope you are all staying well and #stayingathome #stayhomesaveslives #maritime #covid19 https://t.co/BSNM1I5V1Q.",anti
2456,"@NC_Governor Looks like NC is already re-opening. Drove from Raleigh to Wilmington today and the roads were full. Stores packed like Christmas. Punishing small businesses for no reason in favor or Walmart, CVS and grocery stores. No social distancing and ",pro
2457,Operation Control Grid https://t.co/3UJxkKFays #spygate #5G #5GGearUp #ExtendTheLockdown #Agenda21 #5GTOWERS #5GROADSHOW2020 #Agenda2030 #AI #spaceghostpurrp https://t.co/V0yGY90vLl.,anti
2458,"@alexmorash #reopenamerica #DNC impeached Trump for what? Alleged ""Quid Pro Quo"" - withholding vital lifesaving $AID to Ukraine if he didn't get what he supposedly wanted? What's Nancy doing? Withholding vital, lifesaving #AID till DNC gets globalist item",pro
2459,Visit https://t.co/lo2vqLtSzm and get yourself online protection. #stayhomesaveslives #cybersecurity #internetsecurity #cyberattack #ransomware #accra #ghana https://t.co/naboPUxnf5.,anti
2460,How does a pawn store qualify as an essential business? Is that so you can hack your gold bracelet to feed your family? #reopennc #reopenamerica.,pro
2461,@pmoindia @hmoindia @amitshah @PTI_news @ashishmib @modifiedvikas @myogiadityanath @myogioffice @arvindkejriwal @drsanjeevbalyan @charupragya @the_nehajoshi @piyushgoyal @rashtrapatibhvn #ExtendTheLockdown #3daysopen #complete_lockdown #savethenation.,anti
2462,#canada #canadacovid19 #COVID #covid19pandemic #CBC #CTV #indiafightcorona #extendthelockdown #vaisakhi2020.,anti
2463,"do affiliate marketing,affiliate promotion,affiliate traffic https://t.co/kfq2HS53ho #DailyBriefinguk #Odeon #InternationalDanceDay #ExtendTheLockdown #Borisbaby #Poch #JillGascoine #RIPIrrfanKhan #WellnessWednesday #Snowbirds #EpochTimes #AssassinsCreed #seokmin #Twiggy.",anti
2464,#AlexJones� #ReOpenTexas #ReOpenAmerica #ReOpenAmericaNow.,pro
2465,@ianfmusgrave @FrankDElia7 @mcfunny @DocEmRu @krebiozen @bob_hound @MacBaird13 @CobraElDiablo @StopVaxxedLies @BeckyJohnson222 @BoastIra @RisetteMD @organicdot @CarlaGlade @100Dianne @Clues @FrozenShadow0 @PJMoore1958 @NoScienceDenial @DoubleDoubleJon @Ch,pro
2466,#ReopenAmerica: Myth vs. Fact https://t.co/0liA1oIzV0 https://t.co/03y3wjcB9d.,pro
2467,"She sat outside her store with her mother. Backyard Gardens-eggs, dairy, honey, jams, sauces and relishes, including her homemade pepper butter. Pennsylvania. But this is everywhere. We are losing a way of life. #reopenamerica #valeg #twill #wiright #mnpol https://t.co/fXmaTt7EO9.",pro
2468,If you think it's time to #ReopenAmerica and are participating in the #OperationGridlock protests I hope you realize that thousands of people are dying every day and it would be a lot worse if everything was open #NotDying4WallStreet #NotDyingForWallStreet #UBI #GeneralStrike.,pro
2469,Oklahoma Rolling Rally today from 1-3pm at the state capitol. #getok2work #getokback2work #okback2work #reopenok #reopenamerica #imaginethat #oklahoma.,pro
2470,#reaopenPA RALLY AHENT STARTED YET BUT ALREADY HAS GREAT TURNOUT #ReopenAmerica #StopRichardLevine #StopWolf https://t.co/Loslzk6lsY.,pro
2471,"@TshepohP For some reason, I'm suspicious of lefties wanting to #ExtendTheLockdown. ""Democrats and media are EXPLOITING the crisis for political power, media PRAISES China censorship."" https://t.co/bPOVS6mxaq #democratsarecorrupt #voteblue #endtheshutdown",anti
2472,8 million people packed in Walmart and Lowe's but the hair cutters have to be closed for our safety. Smh. #reopenamerica.,pro
2473,Thanks @MPSHamptonWick @metpoliceuk #StayHomeSavesLives ???? https://t.co/d8BP2FClx0.,anti
2474,RT @phillbiker: @theonlyedasner @realdonaldtrump @carlreiner @williamshatner @melbrooks @bettymwhite @cloris_leachman #reopenamerica Our�.,pro
2475,Supporting our colleagues @ASPolice with a few of tasks in the Weston-Super-Mare area today. Our view of the tide out just south of Clevedon. #StayHomeSavesLives #BeKind #COVID19 ^RL https://t.co/vnPKfi9HwZ.,anti
2476,RT @FreedomWorks: FreedomWorks Echoes House @FreedomCaucus Call for Safe and Swift Reopening of US Economy #ReopenAmerica #ampFW https://t.�.,pro
2477,Another #Chinamerica move: Facebook shuts down anti-lockdown protests. #FirstAmendment #constitution under siege #OPENAMERICANOW #ReopenAmerica https://t.co/pgGToMZmkH.,pro
2478,@RealMattCouch I am liberal pinko commie (and that's just what my friends say) #reopenamerica! https://t.co/39Bb6ZxrxY.,pro
2479,@InspProvart @GOVUK @NorwichPoliceUK Well done people of Norwich keep up the good work #StayHomeSavesLives.,anti
2480,#flukluxklan #extendthelockdown.,anti
2481,#stayhomesaveslives #getwellsoonboris.,anti
2482,@realDonaldTrump Dude what's wrong with you? You need those over 60 to vote for you. They are your base. Look out at your rally crowds. Do you think those people are healthy enough to survive a pandemic if you #ReopenAmerica? #trumpdeathsentence #trumpdea,pro
2483,"With warmer temperatures predicted in the UK this weekend, let's hope we can rally together as a nation in beating the #COVID19 battle! Let's #StayHomeSavesLives #solidarityinisolation #coronavirusuk #crouchend #lockdownUKnow #lockdown #GlobalPandemic #WeAreAllInThisTogether.",anti
2484,Firefighter Chris Oliver will be running 280 laps of StourbridgeFire Station or 26.2 miles in aid of our Amazing NHS @WestMidsFire @NHSEngland @ITVCentral @bbcmtd @SkyNews #StayHomeSavesLives #NHS #JustGiving https://t.co/hioVfv5YRX.,anti
2485,Quarantine with valentine - ep 30 . . #quarantinewithvalentine #ufo2020 #tuesdayvibes #extendthelockdown #aliensarereal #lockdown #corona #COVID19 #cartoons https://t.co/TQCg3q16Uo.,anti
2486,"God bless America. No wonder, Donald Trump is the president of this great nation (Italians were under a similar notion of defying Govt. Orders and results were devastating. Even God cannot bless America) #COVID?19 #Americans #US #coronavirus #ProtestLockdown #TrumpGenocide.",anti
2487,@WhiteHouse @POTUS Structured Restart: UNDER 50's have only 1% of the risk of dying of the OVER 50's! So they should be unlocked to get the country restarted and achieve limited herd immunity. Use test/trace/quarantine any infected. Keep the OVER 50's in ,pro
2488,@howleyreporter LIVE NOW massive #michigan protest #operationgridlock #reopenamerica https://t.co/1JtsNVe0zz is One Livestream.,pro
2489,The entire Country should be open. #OPENAMERICANOW #openmaryland #reopenamerica #reopenmd.,pro
2490,#iamfreedom #extendthelockdown #instagramdown.,anti
2491,@izzydanzer @raleighpolice Could you point at that passage in the first amendment to the constitution i don't recall any mention of a permit #ReOpenNC #ReopenAmerica.,pro
2492,"For all of those who are demanding we #ReopenAmerica without also putting forth a plan on how our healthcare system will deal with the sick, should be shutdown and ignored. #trumpdeathpanels #gopdeathcult #coronavirus #stayhome #coronawillendsoon.",pro
2493,#covid_19 continues its march across #ireland https://t.co/lFrSgeJSvL #stayhomesaveslives #stayhome #IRL #dublin #galway #limerick #cork #kildare #kilkenny #waterford #wexford #sligo #meath #westmeath #sligo #longford.,anti
2494,@ianfmusgrave @mcfunny @krebiozen @bob_hound @MacBaird13 @CobraElDiablo @StopVaxxedLies @BeckyJohnson222 @BoastIra @RisetteMD @FrankDElia7 @organicdot @CarlaGlade @100Dianne @Clues @FrozenShadow0 @DocEmRu @PJMoore1958 @NoScienceDenial @DoubleDoubleJon @Ch,pro
2495,"@KennyfromdaBurg @VitalVegas Its not Martial Law... YET! So that can not be. Your friend must have been wrong. However, You @KennyfromdaBurg if you post this same comment in about a week, I am sure @GovSisolak will make it so. Seem's like that is next #ve",pro
2496,Unless a cure is found I am going to #ExtendTheLockdown voluntarily. I'm not putting my child's life or my families lives in danger on a hunch that this is over. #coronavirus.,anti
2497,#reopenamerica #reopennc unconstitutionally dispersed @alexberenson @raleighpolice @NC_governor @realdonaldtrump @roycoopernc https://t.co/UBw5OFKxog.,pro
2498,"Dear @POTUS just stop the press conferences, the left picks everything apart just to attack you. No one actually cares about the data. We just want to #ReopenAmerica.",pro
2499,"@mitchellvii Protesting against #Trump is okay, but protesting against draconian shutdowns that bankrupt businesses is dangerous? #doublestandards #reopenamerica #coronavirus.",pro
2500,???????? ??????????? #???? #???????????? #??? #???? #StayHomeSavesLives https://t.co/nmLQYN994c?,anti
2501,Can the rest of the world sign an executive order to stop any Americans leaving their country. They are a threat the the world. #trumpgenocide #reopenamerica https://t.co/WHGbWPGEcD.,pro
2502,@realDonaldTrump @BankofAmerica ATTENTION: Who us auditing hospital death certificates to ensure they're not piling on other deaths to #COVID19? This is a serious FRAUD for federal reimbursement dollars but also is keeping us shut down! PLEASE audit the h,pro
2503,@frostybob123 @isasaxonists agree 100%. The selective outrage about this is laughable. #reopenamerica.,pro
2504,Falling carbon emissions and air pollution during the age of coronavirus #climate #StayHomeSavesLives https://t.co/rJJQzxb526.,anti
2505,CEO Looney predicts sharper pressure for #energytransition post-pandemic as consumers change habits. #oilcrash #COVID19 #extendthelockdown #climateaction #climatechange #renewableenergy https://t.co/uK3YRipDmH.,anti
2506,FULL TEXT: The quarantine regulations signed by @MBuhari https://t.co/aiHZOr3PMs via @thecableng #coronavirus #COVID19 #stayhomesaveslives #lagoslockdown.,anti
2507,Apperantly @raleighpolice aka The NC Gestapo doesnt care about you 1st Amendment rights #COVID19 #CoronavirusPandemic #ReopenAmerica.,pro
2508,RT @michellemalkin: I'm posting @allidoisowen ' s notice about the #reopenamerica rally tomorrow in Texas because he was banned yesterday f�.,pro
2509,#reopenamerica #americafirst.,pro
2510,This is a far more compassionate council than the one appointed by Trump. #joker #batman66 #fucktrump #arresttrump #arresttrumpnow #reopenamerica #catwoman #riddler #penguin #mrfreeze #kingtut #madhatter #covid19� https://t.co/NaZ6EADqB8.,pro
2511,It's time to #ReOpenAmerica! #Covid19 will not destroy America. It is the way we overreacted to #COV19 that's become the biggest threat to this country in modern history. #coronavirus #covid19usa #cov19usa https://t.co/oYISHUVoas.,pro
2512,@independent #coronavirusuk #reopenamerica https://t.co/pHsAPTNwYA.,pro
2513,My favorite #StayHome #ReopenAmerica thread so far.,pro
2514,#reopenamerica.,pro
2515,Please keep dogs on leads! No they're not just chasing sheep. This can actually cause pneumonia and death. Sheep with lamb are particularly vulnerable #stayhomesaveslives.,anti
2516,"??? ??? ??????? ?? ??? ??? ?? ,?? ?? ?? ??? ???? ?? ??? ?? ???? ?? ???? ??? ???? ?? ?? ? ????? ????,???? ??? #???????BJP #????_???????_?? #??????????????? #mahaemergency #extendthelockdown #howrah @bjp4india @myogiadityanath @arvindkejriwal @cmokerala @pmoindia @hmoindia @BJP4UP https://t.co/iff3h70WAP.",anti
2517,@PoliceChiefs @CollegeofPolice You do realize there is a big difference between the guidance and the actual legislation. You can not enforce guidance (only legislation) and all offices need to understand this. #stayhomesaveslives.,anti
2518,Its funny the same ppl who are against #protesting #PoliceBrutality are the same ppl who are currently #ProtestLockdown yall def the amongst the lowest and stupidest.,anti
2519,"BREAKING: Starbucks Announces they will start reopening stores on May 4th... It's beginning, they're liberal, but I'm proud of them! #reopenamerica.",pro
2520,"The gang talks about protests against the Coronavirus Shutdown, #ReopenAmerica, and... Nancy Pelosi's favorite ice cream? All that and more on Pardon the Disruption! Patriots, protests & Pelosi's Ice cream | pardon the disruption https://t.co/0qlEymgY84 https://t.co/xCcJSFAKRy.",pro
2521,Half of these were paid to go there and we want to work!!! #COVID19 #protestlockdown.,anti
2522,#openamerica @realdonaldtrump #reopenamerica #reopenoregon @oregongovbrown #reopencalifornia @gavinnewsom #tacotuesday #planneddemic #coronavirushoax #backtoworkamerica #tuesdaythoughts #reopennevada @govsisolak #vegas @vitalvegas #vegasborn #backtoworkamerica.,pro
2523,#ReopenAmerica #OPENAMERICANOW #Reopenmaryland #ReOpenPA #reopenDC #reopenVA #reopenDE #ReOpenNJ they are laughing at us now #NewWorldOrder.,pro
2524,imagine voting for a president who cares more about lining his own pockets by exploiting millions of working class Americans during a global pandemic than the health and safety of the people he was elected to serve #ReopenAmerica.,pro
2525,@elonmusk @TS_SCI_MAJIC12 YES!!!!!!!!!!!!!!!!! #reopenamerica #plandemic #WWG1WGA #liberty.,pro
2526,"I'm not waking up by a set alarm, but passion that came with my dreams to be a vessel of honour to God and my country. #southafricansfirst #lockDownSouthAfrica #day34oflockdown #wednesdaymorning #extendthelockdown #konaite.",anti
2527,@TheRightMelissa @rhowardbrowne 3.7k who have died from COVID19 in New York were not even tested. It's a grand scam. #reopenamerica.,pro
2528,RT @phojoknight: Re-OpenPA rally on the steps of the state Capitol building in Harrisburg @LancasterOnline #ReopenAmerica #ReopenPa #corona�.,pro
2529,How about you be the first grandparent to sacrifice their life for the economy? Then we will think about it. #reopenamerica #COVIDIOTS.,pro
2530,#COVID?19 #COVID #ReopenAmerica #SmallBiz https://t.co/O64rFLJr4J.,pro
2531,@NYGovCuomo @GovernorVA @GovWhitmer @GavinNewsom @SpeakerPelosi @HouseDemocrats @SenateDems @maddow @JoeNBC @NicolleDWallace @KatyTurNBC @AliVelshi @jaketapper @kasie @SRuhle @NatashaBertrand Best analogy I've seen yet re: premature push to #ReopenAmerica,pro
2532,We need to cropdust these #ProtestLockdown idiots with Lysol from 'Batman'-style parade balloons shaped like #GeorgeSoros. #quarantinelife #reopenamericanow #lockdown #fridayfeeling.,anti
2533,My partner is a die hard #Chicagoan. Tonight he made me Chicago dogs for dinner! #stayhomesaveslives #chicago https://t.co/2bvZuv4UWM.,anti
2534,#COVID?19 without #DryCough #Fever #FluSymptoms is one of my biggest worries! We need more #Testing #AntibodyTesting and #Tracing before we #ReopenAmerica #Duval #Florida Who are the #Florida Drs. Fauci & Birx?,pro
2535,First time in 12 years I feel I need to move... #Frisco #Texas #COVID #StayHomeSaveLives #ProtestLockdown =#endangerment.,anti
2536,What scares you in the #US today? #tsunami #coronaviruslockdown #reopenamerica #USA #covid19outbreak #COVID #COVID19 #coronavirus #hantavirus #coronavirusoutbreak.,pro
2537,@FrankFairweath4 @GovMikeDeWine See you in June #reopenohio and #reopenmichigan - epic fail. In the meantime REAL states like #Florida will help us #ReopenAmerica.,pro
2538,#stubborn #idiotic #People #Americans #ReOpenAmerica? ? #StayHome #Quarantine #LockDown 50States UntilSafer! #COVID19 #NoCure & worse this Fall2020?! GiveMORE #StimulusChecks to #LowIncome #Families #Singles #Unemployed #Poor #TaxPayers! NOT #RichPeople #Celebs SeeThis? #WTF! https://t.co/TjfGZquEwh.,pro
2539,Please watch and share #viruscorona #reopenamerica #reopenearth #americafirst Dr. Erickson COVID-19 Briefing https://t.co/skfY6I73qj via @YouTube.,pro
2540,@RT_com https://t.co/nPlp4h9aKz might as well do the same as #Sweden here the way ole @BorisJohnson #StayHomeSavesLives parody is working out... #COVID19 #coronavirus https://t.co/v21qb2xc89.,anti
2541,RT @MENnewsdesk: A strong message to anyone thinking about meeting with friends over the Easter weekend #StayHomeSavesLives https://t.co/9b�.,anti
2542,#icecreamnancy #delaynancy #nancypelosi Does just saying #lies give them validity? #Nancy we ALL know YOU delayed the #PayrollProtectionProgram for a month while #Trump and #Pence were working to #MAGA Thanks #SaraCarterDC #FridayFeeling #AmericaFirst #ReopenAmerica.,pro
2543,A single corona patient can be a threat to whole country if we don't #ExtendTheLockdown because still we are not aware the actual number of cases whose are in still incubation period and some of them are asymptomatic. #lockdownextention.,anti
2544,"Manufacturing has declined in the month of March, reported today by the Federal Reserve. Total industrial production fell 5.4%, and manufacturing output fell 6.3%. The largest decline was in motor vehicles and parts manufacturing. #economics #COVID19 #pandemic #reopenamerica.",pro
2545,@HMOIndia ?? ???? ???? ?? ??? ??? ??? ???? ????? ?? ???? ?? ???? ?? ?????? ?? ??? ?????? ??? ????? ??????? ???? ????? ?? ?? ?? ???? ?? ???????? ??????? ?????? ????? ?? ??? ?????? ??? ????????? ??? ???? ??????? @mlkhattar @capt_amarinder @myogiadityanath #,anti
2546,I genuinely thought that voting for a psycho man & making him the president was the craziest thing these degenerates could do! Do you see any other country having protests in the middle of a fucking pandemic? Stop embarrassing the U.S & putting yourself in danger #ProtestLockdown.,anti
2547,#trump2020 #reopenamerica.,pro
2548,Quarantine has people appreciating the little things in life Take a moment to smile #TikTok #funny #COVID19 #ExtendTheLockdown #China https://t.co/SO23aNG3Ig.,anti
2549,Do it in YOUR TOWN #Lockdown = ACT OF WAR AGAINST PEOPLE #humanityisnotavirus #covid19= SCAM KILLING with #5G -REALITY https://t.co/Nml25DSGDH #reopening #reopenamerica #reopenworld.,pro
2550,Based on the research I've done it seems to me that Hillary voters are the most paranoid people about the coronavirus and they all want to keep the country shut down for some reason. #reopenamerica.,pro
2551,@barstoolsports @OldRowOfficial 100% on her way to a #ReopenAmerica rally.,pro
2552,"From: Just Another Channel LIVE RALLY: You Can't Close America! Austin, TX https://t.co/ax3mCBjgrm #ReopenTexas #ReopenAmerica #Austin #Texas.",pro
2553,@KT_Made1 I guess that's my point. Your video shows Trump's actions and wisdom about #COVID19 from long before yesterday. See you at the rally! #reopenamerica #liberateamerica https://t.co/9hpFfPz6TF.,pro
2554,Two things can be possible simultaneously. #COVID19 can be deadly. And a prolonged economic shutdown will ruin lives. We should #quarantine NOLA & the Tri-State. And #ReopenAmerica with everyone wearing masks.,pro
2555,@RisetteMD @ianfmusgrave @BeckyJohnson222 @100Dianne @PERK_GROUP @FrankDElia7 @mcfunny @DocEmRu @krebiozen @bob_hound @MacBaird13 @CobraElDiablo @StopVaxxedLies @BoastIra @organicdot @CarlaGlade @Clues @FrozenShadow0 @PJMoore1958 @NoScienceDenial @DoubleD,pro
2556,Surely she's being sarcastic. Right? Right?? ?? #Nashville #ProtestLockdown #COVID19 https://t.co/LhgIldh1WK.,anti
2557,"All of #Macy's roughly 775 stores have been closed since March 18 due to the #coronavirus pandemic, but the company is planning to reopen dozens of stores on Monday in states that have loosened restrictions. https://t.co/QVBsAXIwd3 #ReopenAmerica #Pandemic.",pro
2558,"#delhipolicefightscovid ~ ????? ???? ????? ~ ?? ??? ????? ?? ???, #DelhiPolice ??? ?? ???? ???? ??? Bike patrolling was organised by our team in New Friends Colony to brief public on importance of #SocialDistancing. #stayhomesaveslives @cpdelhi @ltgovdelhi @delhipolice https://t.co/b14mug2HON.",anti
2559,#Tipster A. Manzanares �? @Parleys_Doki +584261794481 ? #WednesdayMotivation #Hipismo #Internacional ?? #Free #Picks #Parley #futbol #soccer #WednesdayWisdom Irrfan Khan #PenceIsAnIdiot jongdae #wednesdaymorning NCAA Football #ExtendTheLockdown G League https://t.co/kashUegELD.,anti
2560,#indaboski|Buhari's N850bn|Liverpool|#Jesus|SHUT UP|#4thmay|#COVID19|#ExtendTheLockdown|Trump|#tuesdayvibes Pls like the tweet below . Its urgent... I need to get the highest likes before 11:30pm .,anti
2561,@RealMattCouch Completely!!! Let me out!!! #ReopenAmerica.,pro
2562,Controversial departure of #Florida Surgeon General during Governor #RonDeSantis #coronavirus briefing as battle brewing between states and #POTUS #DonaldTrump as to how and when to #ReopenAmerica @ADelgadoT51 @Telemundo51 https://t.co/kvoDAFCpac.,pro
2563,Quarantine is kind of like a workaholics's dream. Except you're also trapped with your family - so the guilt of working so much is x 1000 because they are literally watching you do it. #COVID19 #stayhomesaveslives.,anti
2564,The same people that #ProtestLockdown also are against anything that benefits of ALL people such as The affordable care act Gun regulations Asylum seekers/Dreamers Climate research/global warming Children vaccinations Police brutality and now a Global Pandemic.,anti
2565,"OMG IT LOOKS LIKE A SCENE FROM A ZOMBIE MOVIEEEEEEE!!!!!!! 11111 Of course it did. Small cast, a script and a director. https://t.co/XobDQacniT #endtheshutdown #reopenamerica #youdoseriouslyneedahaircutbutyouwouldntgettherightoneanywaymullethead #americafirst #diefortheeconomy.",pro
2566,"Wow, that's alot of money. I wonder where all that money comes from. @peterschiff #AOC #government #fed #federalreserve #COVID19 #COVIDIOTS #coronahoax #coronavirus #reopenamerica.",pro
2567,"RT @iam_chrisbenson: please dont fall for this, its a scam @UBAGroup @UBACares kindly retweet to save lives. #extendthelockdown #prayfor�.",anti
2568,Join your state rally on May/1!!! #openupamerica #mayday #takeourcountryback #reopenamerica.,pro
2569,@JordanSchachtel PROTESTS BEING REMOVED FROM YOUTUBE!! Freedom of speech! This is AMERICA and #MichiganProtest is where we should STAND TOGETHER for our constitutional rights!! More of US than THEM! Let's fight! #reopenamerica #operationgridlock https://t,pro
2570,"@HeyTammyBruce @catturd2 Americans agreed to stay home for 15 days to help ""flatten the curve"" on COVID-19. That was 50 days ago. Democrat politicians have betrayed and scammed the American people. #reopenamerica #qanon #sheepnomore https://t.co/ALno1v8qP",pro
2571,"""Art of the Deal"" President strikes again. Go trump! #americafirst #reopenamerica.",pro
2572,"This is a great idea. Anyone at #ReopenAmerica protest should be willing to sign this waiver. If not, why not?",pro
2573,@missionisgreat @california_save You got a love @realDonaldTrump he calls out bull$hit when he hears it! #cnnfakenews #CNNISFAKENEWS #cnnsucks #fakenewsmedia #fakenews #fakepandemic #coronavirus #MAGA2020 #KAG2020 #trump2020 #reopenamerica #trump2020lands,pro
2574,"Conservatives call to reopen the economy! #ReopenAmerica Closure of ""nonessential"" businesses due to #COVID-19 infringes on individuals' rights, detrimental long-term effects on the economy. #ampFW https://t.co/0TMmEyIOHS.",pro
2575,@sav_says_ PROTESTS BEING REMOVED FROM YOUTUBE!! Freedom of speech! This is AMERICA and #MichiganProtest is where we should STAND TOGETHER for our constitutional rights!! More of US than THEM! Let's fight! #reopenamerica #operationgridlock https://t.co/hW,pro
2576,#extendthelockdown #indiadeservesbetter #indiafightscorona #COVID19 #COVIDIOT #canadacovid19 #covid_19 #CTV #CBC #popefrancis.,anti
2577,Yet PPL #stubborn #idiotic #selfish wants #reopenamerica? Who's Accountable? #deaths #coronavirus #covid19 over 1M? NOJOKE! #republicans #democrats #liberals #governors #senators #mayors #lockdown #quarantine 3-6mos IF needed! MORE #Stimulus = #POOR #LowIncome #TaxPayers NOT RICH! https://t.co/JTocgrpKoA.,pro
2578,RT @phillbiker: @theonlyedasner @realdonaldtrump @carlreiner @williamshatner @melbrooks @bettymwhite @cloris_leachman #reopenamerica Our�.,pro
2579,We face a threat far greater than #COVID19 & politicians in Washington aren't doing anything to flatten its curve! #nationaldebt #reopenamerica #epidemic https://t.co/WscflVOhQs.,pro
2580,@DonaldJTrumpJr @VP @PGATOUR @TheMasters we're making golf cart dividers to help protect golfers and allow golf courses to operate closer to capacity! #covid_19 #golf #reopenamerica https://t.co/PjTbOdA9Um.,pro
2581,Trump wants America reopened by Easter. That could send the US economy into depression https://t.co/Quo3YDJutY #eastermassacre #reopenamerica.,pro
2582,RT @michellemalkin: I'm posting @allidoisowen ' s notice about the #reopenamerica rally tomorrow in Texas because he was banned yesterday f�.,pro
2583,"Simply reversing NHS logo to SHN to reinforce #StayHomeNow message now downloadable + colouring templates for children, mini posters and t-shirts. https://t.co/G7P163p55E #stayhomesaveslives #washyourhands #nhsheroes #clapforkeyworkers #healthcareheroes.",anti
2584,#SM_???_?? #WelcomEXOPrincess wonho #Welcomebackwonho Notifications Happy Birthday Candace Elon Musk #ExtendTheLockdown seokmin #WallpaperWednesday Jared Kushner #PenceIsAnIdiot #CouldUseABeer NCAA #wellbeingwednesday G League K.I.D.S Blink 182.,anti
2585,"Hello. If you use Birmingham Moor Street Station, can you fill this survey please. We're offering �50 in cash: https://t.co/lt3uV1oKV6 #Birmingham #BirminghamUpdates #WestMidlands #Midlands #trains #ExtendTheLockdown #ExtendLockdown ---------------- Thank you!",anti
2586,#constitutionovercoronavirus #billofrights #thecureisworse #reopenamerica #reopennc #endthelockdown #endtheshutdown @POTUS @VP @ltgovdanforest @senatorberger @senatorburr @senthomtillis @nchousespeaker @NCAGO.,pro
2587,@therightmelissa @therightmelissa NYS Rally in Albany tomorrow 12PM State Capital grounds #ReopenNYS #ReOpenAmericaNow #ReOpenAmerica.,pro
2588,"Folks, #ItIsUpToUs! This infringement on our rights is what recall petitions, injunctions, & lawsuits are for. Get started now. #betheactivist #takebackamerica #1A #2a #tcot #ccot #riseup #liberty #covidfascism #reopenamerica https://t.co/nQNbaVdavA.",pro
2589,Need picking up? You're not alone. Music soothes the soul... Check out my man Carl Mann and his band The SHOPWINDOW https://t.co/4gvnXclTfc #isolationcreation #TheShopWindowBand #stayhomesaveslives #stayhomestaystrong https://t.co/Bcg5A60hzO.,anti
2590,See more: https://t.co/XVhY6SIaaW #seo #yoast #yoastseo #onpageseo #onpage #optimization #seooptimization #wordpress #covid19 #coronavirus #Jews #HappyBirthdayCandace #ElonMusk #IrrfanKhan #ExtendTheLockdown #Piku #GLeague https://t.co/6TRLlqi0ad.,anti
2591,#ProtestLockdown Serious question: Imagine you're an insurance broker. Would you ever offer these protesters life insurance? Tons of guns in their houses and voluntarily exposing themselves to a life-threatening virus?,anti
2592,"@RealMattCouch End the radical aged and their plot to cripple our power house economy! Not satisfied with draining our social sec, now they're killing our ability to earn wages! Have a portfolio that needs liquidating? I am happy to assist for min 35% val",pro
2593,"Good news article takeaway: No child has been found to have passed coronavirus to an adult...studies suggest they ""do not play a significant role"" in spreading the virus & are less likely to become infected than adults... #panicdemic #redothemath #reopenmn #reopenamerica.",pro
2594,Thank you @chicagosmayor for being the leader we need in these unprecedented times! Also #Chicago you have 2 hours to get your booze - GOOOOOOO!!!!!!!!!!!!!!!!!!!! #lorilightfoot #stayhome #stayhomesaveslives @jerryseinfeld @realsoupnazi @beinglarrydavid @seinfeldtv please RT! https://t.co/fbNPUUPP6R.,anti
