index,text,label
7032,might as well do the same as Sweden here the way ole StayHomeSavesLives parody is working out … COVID19 coronavirus,anti
7033,Many are saying that will kick off the georgia reopening with 500 kissing booths to bring everyone back together in a loving way. briankemp is a true visionary,anti
7034,smithfield cleanup COVID19 nebraskavirus COVID__19 unionstrong labor workingfamilies extendthelockdown.,anti
7035,"?? ?? ?????? ???? ??? … With zero vehicular and industrial pollution, the visibility of Mumbai skyline has improved exponentially. Stars and planets studded sparkling sky is another add-on! lockdowneffect extendthelockdown",anti
7036,"If you want to take tips from the TelAviv protest. Everyone 's 6 feet apart, everyone has a mask. And stop making it a fucking Trump2020 rally dumbasses. It makes you look stupid, I disagree with tyrannical government that does n't believe the public should hold",anti
7037,The same people that also protest anything that benefits ALL people such as The affordable care act Gu.,anti
7038,closing outdoor spaces is crossing a line! Protests are safer than beach going? Notice how protests stopped when the beach was open?! Do n't be a covidiot OCisNOTsick protests destroyinglives ENOUGH GetBackToWork.,anti
7039,"Thank you to local children, Maisie Leighton for their beautiful poster for Pollok Police Station. says thank you very much for your kind support. stayhomesaveslives clapforkeyworkers",anti
7040,My wife 's 75 year old cousin leaving hospital in Barcelona after having been cured from COVID19 The hospital staff sent him off with this warm applause! I hope many more will soon leave hospitals the way he did!! quedateencasa stayhome stayhomesaveslives,anti
7041,Disposable masks Blue 3 later filter earloop tuesdayvibes opencalifornianow extendthelockdown covi-19 coronavirus tuesdaymotivation.,anti
7042,Thanks to China we are all F*** Day33ofLockdown WuhanVirus ChineseVirus coronavirus COVID19 stayhome stayathomeandstaysafe quarantine quarantinelife isolation isolationlife extendthelockdown,anti
7043,"A note from one of my neighbours … In response i 've written all my neighbours a very polite letter to explain what I do, after all they probably do n't realise it 's my full-time job. It should also teach the anonymous complainer how to spell 'saxophone'ExtendTheLockdown.",anti
7044,ExtendTheLockdown.,anti
7045,covid_19: Rwanda extends lockdown till april 30 chimpreportsnews ugandanews uganda featured coronavirus rwandanews washyourhands rwanda stayhomesaveslives social_distancing stayathome saturdayvibes news,anti
7046,Libs: No one IS PolITicIZiNg thE chINESe vIRSuS aGAInSt PResIdENT tRUMp. We dOn'T NeED to rEoPEN OuR EcOnOmY. US gdP Also Libs: haHaha Trump uS GdP Also libs extendthelockdown donotopencalifornia,anti
7047,"Here 's some facts to calm people, is not as bad as some vested interests make it out to be: BBC News Coronavirus: How to understand the death toll StayHomeSavesLives.",anti
7048,Rioting not reported due to Press. Yet its occuring. Walmart and other RICH businesses open while Mom and Pop businesses threatened with fines if open. riot riots violence enoughisenough poverty walmartgrocery,anti
7049,Elon Musk sounds like a really poopoo eau de toilet for senile old men ExtendTheLockdown COVID19.,anti
7050,There are vulnerable elderly residents in communities across the region. It is a time to stay at home to save lives. You are also putting yourselves your own loved ones at risk. Please think of others. The NHS need our help. It 's not a National holiday StayHomeSavesLives.,anti
7051,Can this time in Nigeria era be known for reformation i think they are part of the virus spreadExtendTheLockdown.,anti
7052,Priorities eh ?? StayHomeSavesLives PCNonsense.,anti
7053,My officers and staff will continue to work every hour of every day to keep you safe. We will protect you. Read The Chief Constable of the West Midlands latest statement on COVID19 here: StayHomeSavesLives.,anti
7054,Did you morons REALLY get kicked off FoxNews? haha extendthelockdown penceisanidiot coronavirus wellnesswednesday NIAID trumpresignnow orangeconrtistwithpeetape crimesagainsthumanity godmorningfriday trumpcoronavirustestfailure,anti
7055,Would you accept an engagement ring bought from Walmart for 48dollars? PrayForKemiOlunloyo CongratsChen ExtendTheLockdown ufo2020 Israel FGO just follow me and I will follow back,anti
7056,Will America remain a free country or accept socialism without freedoms that many Democrats like JoeBiden appear ready to force on us? WalkAway DemExit2020 KAG2020 DO NOT ExtendTheLockdown,anti
7057,"Do not ExtendTheLockdown. I'm with Elon Musk. Free America now. People want to get back to work. If you do n't want to send your kids to school, you have to option of continuing homeschooling. That 's up to you.",anti
7058,Unisex face mask wednesdaywisdom internationaldanceday ridinwithnctdream penceisanidiot 29abr coulduseabeer welcomebackwonho humpdaaaaaayyyy GOT7NBTM_1stwin donaldtrump extendthelockdown punkrockamovie riplegend ripirfan dayofdh2020 USA,anti
7059,"Ye dharti par ek aisa sankat hai jisko kabu me pana atyant durlabh hota dikhai pad rha hai aur, is mahamari se bas ek hi Mahashakti bacha sakti hai Mahadev Mahamrityunjay yagya shud b happnd ExtendTheLockdown lockdownextension LockdownCoronavirus",anti
7060,OUTSOURCED MARKETING FOR MORE TYRANNY! ExtendTheLockdown DoNotOpenCalifornia and others are trending because NIGERIA AND OTHER FOREIGN NATIONS WERE PAID TO POST IT ALL NIGHT TODAY. Now we have a bunch of SPAM. WE AMERICANS WILL STAND,anti
7061,StayHomeSavesLives unless you want to have a firework display for someone who passed away??? Really????,anti
7062,I am sending you 1?! Claim your Pi now following this link: -> -> use code: geomastro giveaway free referral airdrop crypto news PiDay iPhone Android btc ClubQuarantine StayHomeSavesLives COVIDIOT.,anti
7063,Protests today at 11:30am Downtown Los Angeles City Hall downtownla cityhall openla opencalifornianow liberatecalifornia losangeles pass it on! stop taking orders from your aunt,anti
7064,socialdistanacing dumptrump2020 notdying4wallstreet notmypresident trumpmadness trumpisaloser trumpplague trumpviruscoverup,anti
7065,"Our public transportation system alone is an accelerant, waiting to happen! Our Government is caving under the pressure to lift the lockdown. Honestly, they are caught between the devil and the deep blue sea. extendthelockdown.",anti
7066,Game Ends Virus virus virus And suddenly no virus back life epic Pakistan ExtendTheLockdown RIPIrrfanKhan lockdownpakistan COVID?19 Pakistan Sindh Karachi ImranFailedPakistan ImranExamsCancelkaro PMCaresFunds pandemic,anti
7067,Libs: No one IS PolITicIZiNg thE chINESe vIRSuS aGAInSt PResIdENT tRUMp. We dOn'T NeED to rEoPEN OuR EcOnOmY. US gdP Also Libs: haHaha Trump uS GdP Also libs extendthelockdown donotopencalifornianow Also libs: Elon Musk is asshoe A,anti
7068,"But as the days of Noah were, so shall also the coming of the Son of man be. Matthew 24:37 KJV COVID19 ExtendTheLockdown StayHome WednesdayWisdom wednesdaymorning WednesdayVibes WednesdayMotivation Jesus",anti
7069,"Four new deaths as Nigeria 's COVID-19 cases exceed 1,500 ExtendTheLockdown COVID19 StayHome",anti
7070,I thought more people were also outside their homes yesterday. stayhomesaveslives.,anti
7071,My wife is trying to convince me that puppies make SocialDistancing easier. She brought Rocky and Apollo home from today. DM me or reach out to Metro Animlal Shelter directly if you 're interested in adopting them. stayhomesaveslives,anti
7072,This is one of our efforts. Kindly be a source of help to the vulnerable and needy population under the lockdown. extendthelockdown,anti
7073,"Abundant gratitude to all those in uniform and those not in uniform, doing essential tasks to help us help each other. God bless and thank-you all! gobekind begratef",anti
7074,Today is InternationalChildrensBookDay! We thought we would share these very fitting and wise words from Winnie the Pooh. StayHomeSavesLives SaferCambs Covid19,anti
7075,"?? Appreciate stark reality, steps taken 2 save lives priority safety of our healthcare worker, essential workforce, elderly.Together we can keep deaths lower … StayHomeCanada stayhomesaveslives continue PhysicalDistancing ://",anti
7076,We need to extend lockdown as much as long we need for sefty of people … So plz keep it up and also we dont wanna lost u so plz at first u plz stay safe and stay healthy for us. Love you sir. extendthelockdown,anti
7077,SC Shield and SC Haggo on some foot patrol earlier today in Grantham town centre. Great to see everyone taking government advice and staying home StayHomeSavesLives Volunteer Special,anti
7078,ExtendTheLockdown are a bunch of idiots. Why do n't we have a covid-19 colony off shore and only allow those with immunity to walk the streets and work within the continental United States. That 's the America you want to live in. We are Land of the Free and Home of the Brave.,anti
7079,"Just ridiculous, there are much stricter shutdown regulations in Spain, Italy, Greece etc, we 've just got to suck it up and get on with it StayHomeSavesLives because it 's temporary but death by Coronavirus is permanent! getagrip.",anti
7080,Tipster A. Manzanares +584261794481 WednesdayMotivation Hipismo Internacional ?? Free Picks Parley futbol soccer WednesdayWisdom Irrfan Khan PenceIsAnIdiot jongdae wednesdaymorning NCAA Football ExtendTheLockdown G League,anti
7081,In the end they were two strangers who knew everything about each others. covid_19 covid19aus coronavirus brasil lebanon kuwait extendthelockdown ??????_?????? nfnf.,anti
7082,"If the black panthers were labelled a terrorist group for making sure PoC voted without harassment, let 's do the same for these so called militias. Last time I checked we already have an established militia and it 's called the DoD and law enforcement agencies",anti
7083,ExtendTheLockdown START SELLING BAKED GOODS FROM HERE TOP 10 PIECES OF EQUIPMENT BAKING chef baker makemoney homemade business entrepreneur success love coronavirus unemploymentbenefits,anti
7084,"On a walk around d local townwithin 2k I May add and passed by a pub with its door closed but d sound of a few people inside, I wonder what they are doing inside Hmmm, ExtendTheLockdown COVID19 wednesdaymorning.",anti
7085,ExtendTheLockdown DoNotOpenCalifornia and others are TRENDING because NIGERIA AND OTHER FOREIGN NATIONS WERE PAID TO POST IT ALL NIGHT TODAY.,anti
7086,"please dont fall for this, its a scam kindly retweet to save lives. extendthelockdown prayfor.",anti
7087,"195 new cases of COVID19 reported; 80 in Lagos 38 in Kano 15-Ogun 15-Bauchi 11-Borno 10-Gombe 9-Sokoto 5-Edo 5-Jigawa 2-Zamfara 1-Rivers 1-Enugu 1-Delta 1-FCT 1-Nasarawa ExtendTheLockdown, we ca n't put too many people 's life at Risk. We also need to listen to BEN AYADE!!!",anti
7088,I genuinely thought that voting for a psycho man making him the president was the craziest thing these degenerates could do! Do you see any other country having protests in the middle of a fucking pandemic? Stop embarrassing the U.S putting yourself in danger,anti
7089,The Kids have been busy the last few days,anti
7090,"On Wednesday 4/1, we will have $1 tonkotsu ramen and $1 yakimeshi. We will continue to volunteer our efforts to help as long as our strength lasts! We will be open 12:00pm to 4:00pm, please come while we are open. at Yuzu Ramen/ Emeryville StayHomeSavesLives emeryville",anti
7091,Petrezguards are on crowd management duty at the Society Of Petroleum Engineers SPE Port Harcourt Chapter In Partnership with Meriton Covid 19 Relief support in Diobu and Woji Communities in Port Harcourt ?? petrezguards ExtendTheLockdown COVID19Nigeria covid COVID19,anti
7092,ExtendTheLockdown DoNotOpenCalifornia and others are trending because NIGERIA AND OTHER FOREIGN NATIONS WERE PAID TO POST IT ALL NIGHT TODAY.,anti
7093,Lockdown Shutin COVID?19 coronavirus socialdistancing thingstodo Scifi thriller StayAtHomeBooks StayHomeSavesLives The Children of Ahnenerbe,anti
7094,"Cattles Grazing at the peak of the Obudu Mountain, close to the mysterious Enyimanyi Mountain. Quick Fact: Did you know that Cattles are sacred in India? extendthelockdown workingfromhome stayathome COVID19 tourism travelphotography",anti
7095,Co-op colleagues issue Atherstone with 'you do n't have to leave home' Easter message in bid to avert COVID19 lockdown breakout stayhomesaveslives,anti
7096,Centre should look strictly what 's happening in West Bengal bcz in odisha all the people found corona +be who have returned from West Bengal ExtendTheLockdown StayHome Legend.,anti
7097,Flipkart Guess What Quiz Answers 7 Apr 2020 INDIAN Special Guess What Today Part 2 Game Zone Flipkart flipkartguesswhat guesswhatcontestanswers guesswhat7Apr2020 INDIANSpecialGuessWhat INDIANGuessWhat ExtendTheLockdown,anti
7098,"if you agree with elon musk or any other fucking STUPID celeb/politician about opening up businesses again … then please unfollow me. please. oh, and if you 're a fellow texan, STAY THE FUCK HOME. extendthelockdown.",anti
7099,StayHome!! StayAtHome! StayHomeNow! StayAtHomeOrder! StayHomeSavesLives!,anti
7100,extendlockdown extendthelockdown florida jacksonvillefl georgia atlantaga,anti
7101,"I do n't agree with protesting in the middle of a pandemic … but I can see why people are upset. People can social distance at Target and Walmart, but ca n't at the park or the beach? Mental health is a tad more important than paper towels.",anti
7102,Told off last night by former student who demanded I stop tweeting about disliking Dems reopening economy. Said … sorry you were 'triggered' but your limiting my freedom of speech is exactly what I'm fighting against.,anti
7103,You are welcome ?????? and our teams supporting this great uniting football tournament look forward to taking part when sport is up and running again. Keep your footie skills going at home remember StayHomeSavesLives.,anti
7104,"They took down the VIDEO to hide the truth and spin it to there own narrative. CBS is now saying that the food Processing plant are a hotbed for CV-19. No where have I heard that, that 's true. Fake news. They are trying to scare everybody to stay home.",anti
7105,1 American is dying every 32 seconds. MAGA KAGA shutdown winning.,anti
7106,Coronavirus: Germany 's rate of COVID-19 infections grows after lockdown eased StayHome HealthyAtHome Covid_19 JeremyVine ExtendTheLockdown Spurs Gerrard Japan 30m for NHS Covid_19ireland COVID19ireland.,anti
7107,"Went past Walmart/Lowes/grocery stores yesterday parking lots are packed. Small businesses would be less crowded. COVID19 is with us, stopping people from working/living is n't the solution. pennsylvania lockdown p",anti
7108,"You can catch COVID19, no matter how sunny/hot the weather is. Countries with hot weather have reported cases of COVID19. To protect yourself, make sure you WashYourHands frequently and thoroughly and avoid touching your eyes, mouth, and nose. stayhomesaveslives staysafeug",anti
7109,PH Barton and PH Teddington were on patrol today visiting local schools still doing a great job looking after children of key workers. I think we brightened up their day !! StayHomeSavesLives,anti
7110,Did she not know that her host country has been on a nationwide lockdown since 25th March? Such blatant misuse of 'diplomatic immunity' must be dealt with a befitting response! Please note stayhomesaveslives.,anti
7111,Blacklist Support Group statement on coronavirus in the construction industry shutthesites payeveryworker stayhomesaveslives,anti
7112,Kindly share and follow us and we would follow back indaboski gigi shutup ExtendTheLockdown NCDC COVID19,anti
7113,ExtendTheLockdown More then 74 cases of COVID?19 in Karachi reported positive today that are all locally transmitted.,anti
7114,houstonlockdown californialockdown newyork sanfrancisco extendthelockdown COVID19 550sikhprayers on vasakhi20 vaisakhi popefrancis CTV CBC CNN 55ogurunanak,anti
7115,covid19effect stayhome safezone safetyfirst safespace COVID19 socialdistacing imlockedup mywindow stayhomestaysafe stayhomesaveslives stayathomechallenge safehands viewfrom iwillsurvive coronavirusuk,anti
7116,"My 2 week self imposed quarantine is finally over returning from holiday, could 've had COVID19 exposure! I feel free but equally a little nervous. Safety StayAtHome is key! Shopping list to go,not sure what to expect! Might just self isolate! thelockdown stayhomesaveslives.",anti
7117,I lost my job and my uncle died and we need to ExtendTheLockdown because people 's lives are more important.,anti
7118,I will give you some tips if you 've run out of ideas regarding bank loan alternatives for funding your planned vacations. bank lockdown loan alternatives extendthelockdown extendlockdown coronavirus blog economy happybirthdayrohit corona,anti
7119,"With reports such as this, it 's not a good idea to ease the lockdown. extendthelockdown.",anti
7120,Is the fact the UK has suffered more coronavirus Hospital deaths than France Germany put together entirely due to a series of disastrous decisions by Boris Johnson his Government? COVID19 covid19uk uk extendthelockdown stanleyjohnson,anti
7121,Libs: No one IS PolITicIZiNg thE chINESe vIRSuS aGAInSt PResIdENT tRUMp. We dOn'T NeED to rEoPEN OuR EcOnOmY. US gdP Also Libs: haHaha Trump uS GdP Also libs extendthelockdown donotopencalifornianow Also libs: is asshoe,anti
7122,Cafepress forsale sale 20% off custom rug rugs 3% cashback rakuten EiffelTower crown music piano keys art wood photography solid colors code DONTFORGET ends June30 2020 stayhomesaveslives stayathome stayhome Apr11 Apr12 Apr13.,anti
7123,All our Microbiologist in Nigeria have become tailors. Las Las School Na SCAM PrayForKemiOlunloyo ExtendTheLockdown indaboski,anti
7124,A strong message to anyone thinking about meeting with friends over the Easter weekend StayHomeSavesLives,anti
7125,"Hey protestors Trumptards against Safety, your brains are on furlough, but your mouths R working overtime Trumptard protestfromhome COVID19 COVIDIOT COVIDIDIOT COVIDIOT",anti
7126,FREE Stream Il Trovatore Giuseppe Verdi Director Robert Wilson STREAM HERE: CLUB meetmeattheopera opera ExtendTheLockdown COVID19 RobertWilson.,anti
7127,Boris Johnson: UK SAYS NO TO 5G BIGGEST THREAT TO OUR HEALTH !!!! Keep your super speed thanks. Sign the Petition! via 5GCoronavirus 5GTOWERS COVID19 coronavirusupdates stayhomesaveslives.,anti
7128,Tipster A. Manzanares +584261794481 WednesdayMotivation Hipismo Internacional ?? Free Picks Parley futbol soccer WednesdayWisdom Irrfan Khan PenceIsAnIdiot jongdae wednesdaymorning NCAA Football ExtendTheLockdown G League,anti
7129,endlockdown extendthelockdown wednesdaymorning The notion President Trump was slow to act on CoVid19 is not supported by facts The federal government began ramping up to support States before first case in USA Research BEFO,anti
7130,"ExtendTheLockdown because DemocRATs know you ca n't fight the exaggerated threat of Chinese CoronaVirus unless the Government seizes property, shuts down the economy, frees all felons, re-writes election laws, Loots the Treasury and loads Jews onto Train Cars.",anti
7131,NATO E-3 AWACS PATCH AIRCREW TRAINING SQUADRON VELCRO BACK STARWARS WednesdayWisdom ExtendTheLockdown InternationalDanceDay PMQs ConfinementJour44 COVID19 Perrie Stefan asteroide via,anti
7132,We are proud to announce that you can now spread your payments in 6 instalments using LayBuy. Choose your preferred payment option at checkout Paybylaybuy shopnow paylater WCW workingfromhome ExtendTheLockdown drones,anti
7133,Atherstone waits on true COVID19 picture as PM stand-in admits 'horror' as UK death toll may end up worst in Europe Borisbaby ExtendTheLockdown,anti
7134,stayhomesaveslives.,anti
7135,"Do not ExtendTheLockdown. I'm with Elon Musk. Free America now. People want to get back to work. If you do n't want to send your kids to school, you have the option of continuing homeschooling. That 's up to you. COVID19.",anti
7136,Giving this another retweet because it is so lovely. I love my band and the way music can bring you together even when you are far apart. stayhomesaveslives nhsheroes somewhereovertherainbow brassband covid_19 carers.,anti
7137,ChulaVista COVID19 Case Update for 4.14.2020. Please stayhome Visit for more information. covid coronavirus stayhomesaveslives,anti
7138,Good move. stayhomesaveslives.,anti
7139,30 April is the new date … coronaupdatesindia saturdaymotivation extendthelockdown maharashtralockdown covid_19india quarantine.,anti
7140,See more: seo yoast yoastseo onpageseo onpage optimization seooptimization wordpress covid19 coronavirus Jews HappyBirthdayCandace ElonMusk IrrfanKhan ExtendTheLockdown Piku GLeague,anti
7141,It was a tough decision to announce a lockdownindia whereas it 's easy to ExtendTheLockdown. What wud b tough fm hereon is striking a balance between fightagainstcorona and economy states shud open up low COVID__19 districts for h,anti
7142,extendthelockdown.,anti
7143,This is rich. Apparently NOW it 's her body her choice. Different rules apply in quarantine. And her I thought that was just whether I wore pants or when I start drinking. wisconsin,anti
7144,stayhomesaveslives.,anti
7145,Chief Constable seeks and welcomes the public 's support and co-operation as we all adapt to a new way of life during the response to the coronavirus StayHomeSavesLives,anti
7146,Kind of some bull shit for being harassed/arrested for something as simple as going to the beach huh? Welcome to the life of POC. Maybe now you 'll get it. COVID19 stayathome,anti
7147,Is anyone else having trouble keeping your boomer parents at home? My 69 year old mother thinks it 's perfectly OK to take her 94 year old mother to Sam 's Club. We are about ready to flatten her tires StayAtHome Covid_19 COVIDIOTS cororonavirus StayHomeMN StayHomeSavesLives.,anti
7148,coronavirus check this petition out! over 10 000 people have signed the petition for schools to stay closed for 2020 ExtendTheLockdown StayAtHome Covid_19,anti
7149,so this until Tuesday? Then the coronavirus COVID19 threat is over right? extendthelockdown recallleetn.,anti
7150,Libs: No one IS PolITicIZiNg thE chINESe vIRSuS aGAInSt PResIdENT tRUMp. We dOn'T NeED to rEoPEN OuR EcOnOmY. US gdP Also Libs: haHaha Trump uS GdP Also libs extendthelockdown donotopencalifornianow Also libs:,anti
7151,I need the virology experts to announce the blood alcohol level that will kill COVID-19. I can then get tested by any cop.,anti
7152,Our lives matter most COVID19Ghana StayHomeSavesLives GodHelpUsAll.,anti
7153,Coronavirustruth coronavirus brexit lockdownhustle Conservatives CoronaCrisis COVID19 economy schoolclosuresuk Covid_19 CoronaCrisis chancellor CoronavirusPandemic ExtendTheLockdown economy JeremyVine Borisbaby atheist.,anti
7154,Going to read script about ExtendTheLockdown.,anti
7155,StayAtHome was not selfish it was selfless knowing how close to your core this topic is. People living with obesity are at greater risk of severe COVID19. StayHomeSavesLives protects us all especially medics risking their lives to treat peo,anti
7156,GET THIS VIRAL PATRIOTS! WWG1WGA THEGREATAWAKENING OutOfShadows HoaxedMovie qpatriots PatriotsAwakened WeAreTheNewsNow FakeNews CoronaBollocks CoronavirusLockdown COVID19 ClapForCarers FakeNewsMedia FakeNewsChampions qanon.,anti
7157,"And the best or worst part is, NO ONE can protest about it! Well, they can, but it be grossly irresponsible--nay, murderous--of them to do so according to popular consensus! wuhancoronavirus socialdistancing",anti
7158,OUTSOURCED MARKETING FOR MORE TYRANNY! ExtendTheLockdown DoNotOpenCalifornia and others are trending because NIGERIA AND OTHER FOREIGN NATIONS WERE PAID TO POST IT ALL NIGHT TODAY. Now we have a bunch of SPAM. WE AMERICANS WILL STAND UP!,anti
7159,"You guys are all heroes, compared to that lot that are clogging up the streets in Lansing … stayhomesaveslives.",anti
7160,GOOGLE Updates: Despite the growth of pandemic hit sees by Google parent company Alphabet. RIPIrrfanKhan RIPIrrfan coronavirus Covid_19 CoronaVirusPakistan AngreziMedium Israel RestInPeace ExtendTheLockdown India America.,anti
7161,??? ??? ???? ?? ??? ?????? ?? ?????? ?????? ExtendTheLockdown.,anti
7162,please do not ExtendTheLockdown. It is time there were more women on the streets for me to talk to.,anti
7163,"Athletes take a knee during anthem to protest police brutality That 's disgusting, they should be doing that on their own time. How unAmerican A bunch of conservatives protest not being able to do meaningless things How patriotic. Defending their freedom",anti
7164,"MONEY. is a greedy bastard and does n't care about saving lives. Only money. A shell of a man. EasterIsTooSoon you greedy bastard. why does n't make you sick enough to InvokeThe25thAmendmentNow Are you a greedy bastard,",anti
7165,Okay but tell me why Oily London and cillian Murphy look like the same people trending ExtendTheLockdown COVID?19 CillianMurphy COVID19 AnimalCrossing TooHotTooHandleNetflix Netflix Ramazan PeakyBlinders oilyskin HelpUsHelpYou help sameselfie ZaynMalik,anti
7166,Fuck all the ignorant fools. Let them and then let 's sit back. Red is the new dead. That 'll MAGA.,anti
7167,Time to be more precautious ExtendTheLockdown.,anti
7168,"ExtendTheLockdown Data are coming in, and their import is clear. The coronavirus pandemic is not and never was a threat to society DemocRATsLiedPeopleDied EndTheLockdown EndTheLockdownNow EndTheShutdown EndTheShutdownNow.",anti
7169,"OperationMockingbird in full effect. ExtendTheLockdown my ass, it 's time to",anti
7170,The states have begged TrumpIsAnIdiot for ventilators! Now KingofVentilators has so many he can give them to other countries. What happened to AmericaFirst extendthelockdown stayhome stayhomefornevada resignnow,anti
7171,linkedin page business linkedinpage heade cover linkedincover linkedinbanner stayhomestaysafe USA australia canada startup extendthelockdown I will design LinkedIn Cover or header and logo design with page Creat,anti
7172,Al battar?disbelivevr and a believe who killed him will never be gathered together in hell AskJoeboy MeetJaidoP ExtendTheLockdown STFVergonhaNacional ????? You can find it in the section?Direct links to videos,anti
7173,extendlockdown extendthelockdown elonmusk losangelesca sandiegoca sanjoseca sanfranciscoca fresnoca sacramentoca longbeachca oaklandca bakersfieldca anaheimca santaanaca riversideca stocktonca chulavistaca.,anti
7174,ExtendTheLockdown DoNotOpenCalifornia and others are TRENDING because NIGERIA AND OTHER FOREIGN NATIONS WERE PAID TO POST IT ALL NIGHT TODAY.,anti
7175,"Oh wow, you can sing! I'm loving each and every one of these StayHomeChicago StayHomeSavesLives.",anti
7176,cdnpoli harjitsajjan justintrudeau extendthelockdown CTV CBC CKNW canadacovid19 canadacovid19 canadaperforms.,anti
7177,My pics: COVID19 coronavirusuk StayHomeSavesLives Link:,anti
7178,Please follow advice from and only make essential journeys. stayhomesaveslives,anti
7179,1st Howrah 2nd Aurangabad same day. Why the people 's belong from same society every where the incident happens. Is this any coincidence or something else. coronaviruspandemic tuesdayvibes extendthelockdown superheroday,anti
7180,"ExtendTheLockdown Because I 've actually grown fond of nurses having nothing to do, so they proceed to create these fun and creative tik tok videos. These videos really brightens my day.",anti
7181,Anti-Vaxers are out with a vengeance today!! idiots COVID19 cotonavirus science sciencenotgod antivaxx antivaxxers lockdown endshutdown shutdown,anti
7182,"Check out supa value pond flake fish food, 3 litre bucket premium quality koi pond fish food provides A balanced diet by supa via extendthelockdown.",anti
7183,I can see it know. All of these hasty reopenings. I feel like we will be closed again by mid July ExtendTheLockdown COVID?19 StayHome WearMasks Social_Distancing sadbuttrue.,anti
7184,extendthelockdown coronavirussouthafrica fightagainstcorona,anti
7185,Pleasure to join key workers of this evening for ClapForCarers clapforNHS Message remains the same this evening StayHomeSavesLives NHSThankYou.,anti
7186,Absolutely agree. stayhomesaveslives climatechange.,anti
7187,I bet Kenya is going to announce 200 new Covid cases today to keep leading sonko williamruto Atwoli ExtendTheLockdown Buruburu.,anti
7188,"Baby Monitor with Remote Pan-Tilt-Zoom Camera and 3.2'' LCD Screen, Infrared Night Vision NCAA WednesdayWisdom Elon Musk wednesdaymorning Amash Irrfan Khan Millionaire SM_???_?? ExtendTheLockdown Feel No Ways WellnessWednesday",anti
7189,I see and ponder their literacy. How many of the gun-toting self-centered idiots have diabetes and heart disease?,anti
7190,ExtendTheLockdown DoNotOpenCalifornia and others are trending because NIGERIA AND OTHER FOREIGN NATIONS WERE PAID TO POST IT ALL NIGHT TODAY.,anti
7191,"Mark Zuckerberg: lockdown protests are 'misinformation,' Facebook will ban organizers via q qanon greatawakening walkaway wwg1wga maga covid coronavirus firstamendment",anti
7192,Lockdown Shutin COVID?19 coronavirus socialdistancing thingstodo Scifi thriller StayAtHomeBooks StayHomeSavesLives The Children of Ahnenerbe,anti
7193,stayhomesaveslives.,anti
7194,"Jewish peopleand many others went into hiding in attics,and basements, underground, in the walls ect. For YEARS … without basic human necessities, rights, or family let alone technology. I do n't feel sorry for you weak b*****s who ca n't hack a quarantine.",anti
7195,Good god people! stayhomeSaveslives Liverpool legend Sir Kenny Dalglish tests positive for COVID-19 in hospital,anti
7196,The same people that also protest anything that benefits ALL people such as The affordable care act Gu.,anti
7197,We need to cropdust these idiots with Lysol from 'Batman'-style parade balloons shaped like GeorgeSoros. quarantinelife now lockdown fridayfeeling.,anti
7198,Please be safe and know there are resources here for you thank you BOSTONSTRONG BostonStaysHome WeCanDoThisTogether wecandohardthings StayHomeStaySafe StayHomeSavesLives.,anti
7199,"This trajectory of Covid-19 in Nigeria has to change for better. However, we have the responsibility to stop the spread and mitigate impact. Let Lagos or Kano do n't become Nigerian version of Newyork. covid19nigeria extendthelockdown.",anti
7200,Human race under siege via by coronavirus COVID19 stayhomesaveslives lockdown.,anti
7201,COVID19 stayathome quarantine juststop,anti
7202,What kind of trouble should Amanda 's teenage son get into? SVU SVU21 InternationalDanceDay instagramdown Rolivia ExtendTheLockdown fanfiction Bullying CyberBullying cybercrime ChildTrafficking getting caught in a dark web child porn world.,anti
7203,"Threefor3 ways I am managing my mental health 1. Appreciating the sunshine and nature 2. Sorting out pictures 3. Enjoying more FaceTimes with grandchildren, family and friends StayHomeSavesLives I nominate",anti
7204,GoodToSee WellDoneEveryone StayHomeSavesLives StaySafe ThankYou for supporting,anti
7205,StayHomeSavesLives response across Ayrshire has been extraordinarily positive is making a real difference.,anti
7206,The streets in Crossford are clear of traffic and footfall. Thanks to all our local communities across Dunfermline for following guidance and staying at home. stayhomesaveslives COVID19,anti
7207,Exactly right. brother-in-law CorruptDemocrats CriminalInChief Paul Keenan have been violating Civil ConstitutionalRights of American Citizens! RiseUp fight back the DoNothingDemocrats only care about Power.,anti
7208,ExtendTheLockdown Elon Musk does n't care about your freedom or your life. freeamericanow from the rich.,anti
7209,??? ???? ?? ???? ???? ?? ????? ??????? ??????? ?????? ??? ?????? ?????? extendthelockdown coronavirus mumbai mumbailockdown maharashtra governmentfailure.,anti
7210,"ExtendTheLockdown is trending on Twitter. And it 's angering those that are complaining we are still under a lockdown. They are the exact people who are ignoring it and having social gatherings walking around without a mask and gloves like Pence, making said lockdown last longer!",anti
7211,covid_19 continues its march across ireland stayhomesaveslives stayhome IRL dublin galway limerick cork kildare kilkenny waterford wexford sligo meath westmeath sligo longford.,anti
7212,naturelovers naturephotography plants green photography outdoors stayhomesaveslives,anti
7213,I hope these people feel a level shame so intense that it burns. lockdown operationgridlock stayathomesavelives stayhome.,anti
7214,"This is doing my head in, seeing Piers being an *actual* reporter when so few in the media do anything like the job they are supposed to. coronavirus extendthelockdown.",anti
7215,I do n't know who needs to hear this but automatically going against whatever the authorities are saying is not thinking for yourself nzpol TrumpMadness,anti
