index,text,label
3791,"To those of you in the streets protesting the COVID19 StayAtHome lockdown, there are smarter people than you trying to keep you safe. Trust them or you 're going to end up dead like this guy, or worse, killing someone you love. staythefhome",anti
3792,Do n't let Fox News fool you. 81 percent of Americans do not share the views of anti-quarantine protesters. Legitimate news orgs need to put this in perspective contextualize it. coronavirus coronavirusliar stayhomestaysafe,anti
3793,Keep closed still all is over … no more spreading … Am with you man.,pro
3794,The Left has entered the Freedom is Slavery phase of Trump Derangement Syndrome. trumpderangementsyndrome,pro
3795,Wow! This is happening here … like come out people!! We will be in lockdown forever!! If people do n't stay home. I feel really ashamed to be in this state right now.,anti
3796,extendthelockdown wednesdaythoughts wednesdaywisdom.,anti
3797,"The OpSceptreTeam have been patrolling The vast majority of people listening to advice StayHomeSavesLives. 1 man was reported for non essential journey possession of cannabis, after saying My journey is essential. I had to buy weed *106368. ^538",anti
3798,I'm posting s notice about the rally tomorrow in Texas because he was banned yesterday f.,pro
3799,endtheshutdownnow reopenflorida reopenthebeaches,pro
3800,"Hey, Denver to report an individual or business who is not in compliance with the Stay at Home public health order, please call 311. They can dispatch a public health investigator or safety officer. socialdistancingiscool stayhomesav",anti
3801,Nigerians react to 195 new cases of covid-19 cases recorded in A single day operanewshub extendthelockdown corona freemubarakbala cohan.,anti
3802,The Scottish Football Association has urged clubs to suspend training sessions and comply with government guidelines on the Corona virus crisis. coronaviruslockdown … … hantavirus,pro
3803,Come Rally To Reopen Las Vegas! OpenVegasNow HomeMeansNevada ReopenNevada ReopenLasVegas OpenNevada OpenLasVegas OpenAmerica RecallSisolak.,pro
3804,Me I was a journalist Reporter. ME: Trump why were n't the organizers at the rally or any wealthy people.,anti
3805,who wants to cuddle with me today? ExtendTheLockdown bitcoin litecoin cryptocurrency netflixandchill girlnextdoor,anti
3806,is trending? Hmm.,pro
3807,"?????????????? REOPEN AMERICA They cannot arrest us all, if we decide to reopen ourselves! Sweden SmartDistancing ProtectTheFragile COVID__19 MayDay Science.",pro
3808,Consequences for actions.,pro
3809,Irresponsible HACK wants nothing more than as many dead Americans possible under our great POTUS. are despicable. coronavirus COVID stayhome democratshateamerica,pro
3810,Link Hantavirus after Coronavirus killed a Man in China CoronavirusLockdown Hantavirus 0325_YouMakeSKZStay CurfewInIndia NotDying4WallStreet stayathomeorder TuesdayThoughts COVIDIDIOTS CurfewInIndia StayHomeIndia corona,pro
3811,recallgavinnewsom.,pro
3812,O gbe Mi ni handicap ExtendTheLockdown extendlockdown.,anti
3813,The great American arson,pro
3814,"There is not a surge in cases in El Paso. While not a giant fan of Walmart, I am glad they are doing this. It is ridiculous to wear a mask, especially when a month ago we were told not to wear them because they do n't help at all.",pro
3815,I almost forgot … this is your daily reminder to 1 uphold and protect the constitution of the United States of America and 2 go fuck yourselves. LiberateNorthCarolina Tyranny AmericanGestapo,pro
3816,I want baseball! I want NASCAR. I want to eat in my favorite restaurant. I'm actually totally enjoying my husband working from home. Going to be really tough for him to start commuting again. MAGA 1A 2A tcot ccot.,pro
3817,Right now Walmart can sell chocolate but local chocolate shops cannot be open.,pro
3818,For those of you who still do n't know … billcooper exposes alexjones alexjonesisashill wakeup austin texas paidshill worldwide korymanx freedom exposealexjones alexjoneszionistshill lockstepplan,anti
3819,"From: Just Another Channel LIVE RALLY: You Ca n't Close America! Austin, TX ReopenTexas Austin Texas.",pro
3820,"I know I dont matter to Media but I want 2 say what a GREAT job VP Mike Pence 's doingCoronaVirus-TownHall explaining DIFFICULT measures,facts policy regarding ,Trump 's 15day shutdown/StayAtHomeOrder;Even Cu",pro
3821,"Jamie Dimon on earnings call said economy wo n't reopen May but perhaps in June, July, August. recession2020",pro
3822,'s positive numbers have actually DECREASED the last two days. Not a lot but they did n't increase more from the day before. Yes some COUNTIES IN THE SOUTHEAST AND AROUND Scranton have gone up but the whole state has not. Stop the fear mongering!,pro
3823,Does this mean I have arrived?? thecureisworse reopennc operationgridlocknc thecureisworse billofrights constitutionovercoronavirus,pro
3824,Amazing to see the support for key workers all over the world. I am so proud of my friends and family who go out the way to help others everyday. Also below is the view taken from my partners shift tonight it 's hard not feel emotional clapforkeyworkers StayHomeSavesLives.,anti
3825,"Then stick close to home. StayHomeSavesLives COVID19Pandemic is a mortal threat and America needs to act like it. One death is one death too many?? We ca n't gather to comfort in those last moments nor to honor their lives, not to share in grie",anti
3826,wakeupamerica,pro
3827,is right focus on facts not FakeNews pandemicPanic NOT FirstAmendment ONLY WeThePeople can reopen civildisobedience MAGA.,pro
3828,We need to cropdust these idiots with Lysol from 'Batman'-style parade balloons shaped like GeorgeSoros. quarantinelife now lockdown fridayfeeling.,anti
3829,Poor Colin does not deserve the honor of playing in NFL again! truth COVID19 chinavirus NFLPA kapwatch ESPN nfldraft foxsports 49ers pressbriefing collegelife TMZ notwitkap kapwho tru,pro
3830,"starvation, depression, suicide, imprisonment, governmental spying, and pure DESPERATION, the virus is going to look preferable to the world you helped facilitate. nonewnormal saynotobillgates ~anonymous reopenmaryland reopenmd",pro
3831,Maine people ca n't wait to host a Trump rally in our state! trump2020forfreedom KAG2.,pro
3832,Libs: No one IS PolITicIZiNg thE chINESe vIRSuS aGAInSt PResIdENT tRUMp. We dOn'T NeED to rEoPEN OuR EcOnOmY. US gdP Also Libs: haHaha Trump uS GdP Also libs extendthelockdown donotopencalifornianow Also libs: is asshoe,anti
3833,By GilbertMercier author of TheOrwellianEmpire DON'T ReopenMaryland for the benefit of ProfitsOverPeople WallStreet banksters Corporate interests. stayathome trump whitesupremacy evangelicals devossedition alexjones COVID19 COVID?19.,pro
3834,OPENAMERICANOW restarttheeconomy trump2020 voteredtosaveamerica americafirst democratshateamerica restarttheeconomy voterid.,pro
3835,YOU can StayHomeSavesLives and follow the trusted websites and SocialMedia for up to date information regarding coronavirus COVID19,anti
3836,"Typically the old rich folks send the young off to die in some BS war for their own benefit, I guess locking us inside is somewhat of an improvement, but still a massive scam! dontdrinkbleach",pro
3837,Patriot south is ready. Anthony is in New Jersey. Edwin is in New York. Paul and Haley in Washington DC. We 're all in for Patriot listeners until coronavirus COVID19 is over. now,pro
3838,?? ?? ?????? ????? ??? ?????? ????? ???? ?????? ?? ?????? lk lka srilanka stayhome stayhomesaveslives.,anti
3839,I'm posting s notice about the rally tomorrow in Texas because he was banned yesterday f.,pro
3840,Could you point at that passage in the first amendment to the constitution i do n't recall any mention of a permit ReOpenNC,pro
3841,OPENAMERICANOW restarttheeconomy trump2020 voteredtosaveamerica americafirst democratshateamerica restarttheeconomy voterid.,pro
3842,Patriots FlipThisPoll that 's fake due to Soros Democrats BOTS paid trolls Trump2020 WWG1WGA Harrisburg PA END: COVID19 StayHome ReopenPA VoteRedToSaveAmerica from tyrannical Commie Democrats.,pro
3843,with 15 students testing positive for COVID-19. ASU covidactnow coronavirus arizona,pro
3844,MyPresident,pro
3845,Texans are n't waiting. Freedom over safety The Constitution over emergency orders God over government reopentx,pro
3846,"While small businesses are ordered to shut down, their giant corporate competitors remain open. This is how the multi-trillion dollar economic relief package is also a stimulus bill for Jeff Bezos, Walmart, and China. sundaymotivation",pro
3847,unconstitutionally dispersed reopennc,pro
3848,WOW! Guaranteed Gavin Newsom does n't want you to hear these four guys I interviewed at the Rally at the Calif.,pro
3849,If it saves just one life … thecureisworse now.,pro
3850,"rally protest sign thread Adan Salazar April 18, 2020.",pro
3851,"When is the last time you read of someone at Publix, Walmart, or Kroger infected?",pro
3852,JUST IN: 196 new cases of COVID19 reported In Nigeria. Total death recorded 51 ExtendTheLockdown,anti
3853,Need a websitedesign? dm me Portfolio websitedesign NotDying4WallStreet webdeveloper 2020tayfa 2020experience top website dropshipping boycottweatherspoons traveling needgraphicdesigner,pro
3854,Self-isolate now if U attended AMVCA Lagos Health Commissioner warns as an attendee of the award tests positive for coronavirus hantavirus 21daysLockdown notdying4wallstreet isolateMorrissey COVIDIDIOTS tuesdayvibes.,pro
3855,I'm a professional photoshop Expert.See my fiverr account-- COVID?19 COVID19 NotDying4WallStreet StayAtHomeOrder CoronavirusLockdown TuesdayThoughts Hantavirus.,pro
3856,See you in June reopenohio and reopenmichigan epic fail. In the meantime REAL states like Florida will help us,pro
3857,Was thrilled to join chapter over last night to talk about HealthcareFreedom and regulations. Thanks for the assist. Thankful to keep up spreading the word of liberty with you even during quarantine! COVID?19 ampFW,pro
3858,New advice to support mental health during coronavirus outbreak everymindmatters coronavirus stayhomesaveslives savethenhs stayhomestaysafe,anti
3859,Your snowman is calling you to be positive in quarantine. We 'll get though it together! stayhomesaveslives socialdistanace COVID19,anti
3860,do the right thing and keep Florida closed. We need more testing and we need masks to be distributed at grocery stores and in public places. YOU really need to be the example and wear a mask. coronavirus extendthelockdown,anti
3861,ExtendTheLockdown Elon Musk K.I.D.S Happy Birthday Candace Irrfan Khan.,anti
3862,I 'll be there! Staying in an Airbnb,pro
3863,tsunami coronavirus hantavirus 21daylockdown coronaviruslockdown coronavirusindia US COVID2019 coronavirusoutbreak COVID?19 covid19outbreak US USA askprof covid19sa.,pro
3864,Patriots mobilizing to demonstrate against fascist and her draconian rights violations. Support these patriots in their mission! riseup coronafascism,pro
3865,"Spiderman has been seen on the streets of Stockport. For one hour a day, the friendly neighbourhood superhero has been cheering up children stuck at home, at a distance of course. stayhomesaveslives",anti
3866,"Very important that Govt gives crystal clear advice on travel, esp with Easter weekend coming up next week. This is essential for the public, and our police who are doing a good job in extremely difficult circumstances. stayhomesaveslives",anti
3867,"Individuals must be allowed to adapt to their environment. Businesses must be allowed to adapt to the new economic climate. Humans need to adapt as a species to a new existential threat. allow low risk individuals to continue, allow high risk to shelter.",pro
3868,"Lots of publichealth, security, logistics hurdles to overcome. But as gains steam, looks like MLB and other sports games will be coming back to cities sooner than later. SportsInCities by via",pro
3869,The rallies need a refined and careful message. They should be very specific about what liberalization.,pro
3870,"There was such an uproar against this. But it didnt take judges, congress, or states to get it done. It just accidentally happened. Very kind of the American Taxpayer to be bailing out foreigners too! americafirst riseup",pro
3871,YES! catholic texas catholicchurch florida reopentexas,pro
3872,If the CCPolice CCP GOONS GangUnit Popo LAPD KILLS me you will know why!!!! theresistance freedom firstamendment freespeech Q qanon WWG1WGAWORLDWIDE YOUTUBE DELETED this Video of PoliceIntimidation towards ME. 6vs1,anti
3873,This virus is a scam to take away every liberty you thought you had left.,pro
3874,ExtendTheLockdown please PM extend the lockdown. 21 days reh liye aur reh lenge. Sab ko bacha ne ke liye lockdown badha de,anti
3875,Impressed the has moved the games Tokyo2021 is now the goal. Do n't all of the people look a little foolish now? thisisacrisis staysafe stayathome stayhealthy.,pro
3876,CRAAAZY now,pro
3877,Michigan residents out protesting the lockdown today.,pro
3878,"On way back from an incident and a quick stop at 8pm to ClapForTheNHS thank you for your dedication, this includes all other key services/workers LMJ StayHomeSavesLives",anti
3879,Join your state rally on May/1!!! openupamerica mayday takeourcountryback,pro
3880,prayforkemiolunloyo extendthelockdown.,anti
3881,Yep. They 're called Also known as hypocrites extraordinaire.,pro
3882,!!! GetWellSoon !!! StayHomeSavesLives !!! GiftedEra ?.,anti
3883,RecallSisolak He 's freakin worthless and this idiot move proves he has zero plan or desire to reopen Nevada any time soon. He 's a bigger threat to overall health/well being of hard working struggling Nevadans than the Virus i,pro
3884,"We are being lied to. The models over estimated the deaths by factors of thousands … we now know the recorded deaths are not even purely from Covid. Meanwhile 17 Million Americans have lost their jobs in just 3 weeks, businesses shutting over this fraud.",pro
3885,"Tryin' to figure this out! blessed??stayhomesaveslives?? justagirlfromkansas Las Vegas, Nevada",anti
3886,Dr Mkhize 's performance during this difficult times has demonstrated that people should be deployed into a portfolios in line with their profession not just because the cadre is available. It 's about time that political deployments focus more on credentials. extendthelockdown,anti
3887,Great news for Georgia. Wish he was our governor in Wisconsin instead of the Libtard,pro
3888,"I 've just been made aware that I am within this very high risk group. I 'll be stuck inside and away from people for the foreseeable. People are dying, and I'm determined not to be one of them. Please, please, PLEASE StayHome StayHomeSavesLives.",anti
3889,"Reopening in 7-10 days, along with a little financial help from the Federal Government to jumpstart businesses, should help tremendously. We are smart enough to isolate the high-risk citizens and care for them.",pro
3890,The rallies need a refined and careful message. They should be very specific about what liberalization.,pro
3891,Place accepted WhiteGenocide 2020Census RefugeesWelcome,pro
3892,NO FakeNews NO OTHER BIG NEWS STORY EXCEPT THE MOUNTING STUDIES SHOWING COVID19 IS MORE WIDESPREAD LESS DEADLY. AND HOW,pro
3893,It 's already happening in Texas ?? today. More people are coming out in rush hour. The huge business park I work in has many cars around every building. Most just wearing masks. BeatTheVirus.,pro
3894,"My state is having a stay-at-home protest/freedom rally at our Capitol next week. Really, Wisconsin? I thought we were above this utter bullshit. stayhomesaveslives",anti
3895,"the blew off downplayed COVID?19, by holding rallies after being briefed on the dangers. Now Trump wants to cost more lives. $0 of the 500 billion should go to Trump Properties that 's pr",pro
3896,"VT, uva an other state colleges did the same as liberty. There are 2-3k students in Blacksburg ReopenVirginia.",pro
3897,The champs ride again. Listen to Ch.448 GRAB THE GUN by Bob 's Fishbowl on SoundCloud or wherever you get your podcasts. guns kimjungun HBO moron stimulusplan tijuana buddha birthdayboy,anti
3898,"If not for TableeghiJamaat gathering and subsequent hiding from authorities, we would have had 0 coronavirus case at the end of first lockdown itself and our economy would be booming while whole world would still be under lockdown. But now … ExtendTheLockdown.",anti
3899,"Have a MAGA rally- a huge one, like never seen before. It 'll be tremendous.",pro
3900,So how accurate are the numbers … REALLY? ReopenArizona Covid_19 ChineseWuhanVirus.,pro
3901,What scares you in the US today? tsunami coronaviruslockdown USA covid19outbreak COVID COVID19 coronavirus hantavirus coronavirusoutbreak.,pro
3902,Coronavirus: Hospital cuts COVID-19 death rates with 'black boxes' for sleep disorder rather than ventilators offering 50/50 survival. stayhomesaveslives.,anti
3903,"Lockdown-Backlash Begins: Angry Crowd Surrounds Capitol, Demands Michigan Governor Reopen Economy OperationGridlock COVID19",pro
3904,stayhomesaveslives.,anti
3905,the is a pro-Trump rally. they are worried the King shall be deposed.,anti
3906,Well done OneTeam NorthantsTogether StayHomeSavesLives.,anti
3907,"Continuity of lockdown is essential. To survive. If our ministry decide giv a break to LD, then I feel it 's difficult to set again this LD phase. ExtendTheLockdown Som country need to fight COVID2019 only. Bt our ministry have to fight with some difficult people mentality also.",anti
3908,"It is an absolute nightmare. The people--and the businesses--are going to have to RISE UP, or we wo n't have a city to save. makes Abe Beame look like Abe Lincoln. reopennyc",pro
3909,zazzle EiffelTower Landscape Pointillism Canvas Print 12 sizes 8x10in to 40x60in 20% off sale code WEEKENDYAY20 ends Apr26 2020 staysafe stayhome stayathome stayhomesaveslives girlpower Paris France Parisian French togetherathome.,anti
3910,This is what the cost of panic and this shutdown truly are.Its not about the rich they will be fine its about people like this and there are millions of them that do n't know how they will support their families. Decisions have consequences.,pro
3911,This is the kind of stuff is talking about,pro
3912,"The FLU has a shot, if ppl want to take their chances with that, there 's NO PANIC SHUT-DOWN. ChineseCOVID19 has Hydroxychloroquine, which is SAVING LIVES. This ShutDown was hyped-up by the LEFT, NEVER necessary; But GOD will turn it out for our GOOD.",pro
3913,"Well, stop giving states that are violating freedoms Federal funding. reopen.",pro
3914,"Good law abiding citizens on lockdown hysterical, virtue signaling media politicians think this is OK. Annual seasonal flu has quadruple deaths. Viruses, bacteria, fungi are here to stay. We cannot do keep doing these things for every new microbe",pro
3915,These people do n't get it!! stayhomesaveslives.,anti
3916,"Hey blackface,",pro
3917,"please dont fall for this, its a scam kindly retweet to save lives. extendthelockdown prayfor.",anti
3918,"Together with our colleagues in the NHS with the community we are working to stop the spread of Covid19. We want to partner with the public to save lives, not enforce compliance. Please work with us, use your common sense. stayhomesaveslives",anti
3919,Watching The Great Hack thinking about gun wielding extremists risking their health to terrorize state capitols. 2016 is happening again in plain site. Weaponized data is already being used to agitate voters. Trump will win again if these attacks r not countered.,pro
3920,The latest the on war daily! thanks to covid19.,pro
3921,"Spotlight: Walmart, Amazon, Honeybaked Ham ampFW ??",pro
3922,Such a fabulous way of educating the young people! stayhomesaveslives.,anti
3923,"Do not ExtendTheLockdown. I'm with Elon Musk. Free America now. People want to get back to work. If you do n't want to send your kids to school, you have to option of continuing homeschooling. That 's up to you.",anti
3924,"Govt will look into all aspects before opening the Lockdown. … But to be on safer side, request to extend the Lockdown for another 10 days. … Economy can b bought back to normal. But",anti
3925,Forget indaboski forget ExtendTheLockdown This nose mask is a DM away Call 08154150313 Whatsapp 08163891207 Dont be scare.,anti
3926,"Mr. President, enough is enough! You got full emergency powers waiting for the orders to ARRESTED: FAKE NEWS and their cronies! And by tomorrow! CALL ON US!!!",pro
3927,New symptons of COVID2019india Covid19India COVID?19 china? IrfanKhan ExtendTheLockdown Quarantine Lockdown_??_?????_????.,anti
3928,What is the GOAL of testing? ID those who HAVE had C19 or those WHO HAVE NOT? Then what? The numbers show that the MAJORITY of deaths are in care faclities certain age/risk,pro
3929,Give me the science anytime over the liars and sycophants of this circus admin. wherearethetests ibelieveinthescience COVID19 mckinsey economics safely using science.,pro
3930,are in violation of the Constitution and have been asked to leave. GetOffOurRights OpenAmerica.,pro
3931,youcantcloseamerica mondaythoughts retweet.,pro
3932,To be honest if you 've got a 1 in 10 chance of dying if you catch the virus the sensible thing to do is try not to get it. StayHomeSavesLives is a great idea. Stay safe yourself.,anti
3933,Congratulations ReOpenCalifornia so proud of you!! Even one LockedDown beach is too much. Wish Ohio was as brave reopenmichigan reopenohio FirstAmendment does n't get COVID19 WalkAway.,pro
3934,extendthelockdown,anti
3935,Why not just open the country? Enough of this. Covid was a scam perpetrated on the American people to tank President Trump 's economy. and we do n't have to worry about any more stimulus!,pro
3936,WE THE PEOPLE DEMAND OUR COUNTRY OPEN! This is unconstitutional and we have been LIED TO. operationgridlock PROTEST for our FREEDOM back now!! WE DO NOT CONSENT! We demand truth! APRIL 22nd in LosA,pro
3937,First time in 12 years I feel I need to move … Frisco Texas COVID =endangerment.,anti
3938,well said jim americafirst,pro
3939,video 6 nevada operationGridlock By,pro
3940,Look to see who is behind the and OperationGridlock type movements. Reminds me of the corporate-funded Tea Party people that protested debt and had Economic Anxiety. These people are easily manipulated.,pro
3941,So they wanna bring Wuhan to our schools. It is not Ayoba with me. Not sending mine until the curve is flattened. They do n't have enough beds/ventilators bt too much vibrators. ExtendTheLockdown BasicEducationDepartment Day34OfLockDown eNCA Newzroom405 SouthAfricaLockdown.,anti
3942,Extendthelockdown trends as Nigerians react in shock to 195 new Coronavirus cases recorded on Tuesday,anti
3943,extendthelockdown KAG trump WWG1WGA recall-,anti
3944,Thank you Good luck best wishes to Florida tomorrow w the,pro
3945,you want to kill American citizens because you want to to ??? You 're not worthy to inhabit that office … Actually put the lives of us who live in AmericaFirst … Not the damn economy and your freaking ego!!!,pro
3946,"Ppl are starving, losing businesses commiting suicide. No one cares about politics right now. Talk to DeepStateBarr about it. Tell Trump to use his power open a special council.",pro
3947,Thought experiment If instead of an invisible virus what if the threat was an invasion of millions of giant spiders? What risks would you be willing to take under those circumstances? notdying4wallstreet dieforthedow,pro
3948,God Bless America EndTheLockdown reopencalifornianow FreeAmericaNow HuntingtonBeach USA Thank you to Law Enforcement today great job out there today RecallGavinNow,pro
3949,"Texas gov thinks 'most states can reopen even sooner than later,' 'we do n't have to wait until May 1' Fox News FactsNotFear",pro
3950,Only to the Democrats is raising the American flag considered a threat Shut down zuckerberg reopenflorida reopenohio reopenmichigan,pro
3951,"195 new cases of COVID19 reported; 80 in Lagos 38 in Kano 15-Ogun 15-Bauchi 11-Borno 10-Gombe 9-Sokoto 5-Edo 5-Jigawa 2-Zamfara 1-Rivers 1-Enugu 1-Delta 1-FCT 1-Nasarawa ExtendTheLockdown, we ca n't put too many people 's life at Risk. We also need to listen to BEN AYADE!!!",anti
3952,WWG1WGA WWG1WGAWORLDWIDE The numbers are wrong shame on hospitals for false records of death for money … God help us …,pro
3953,ExtendTheLockdown DoNotOpenCalifornia and others are TRENDING because NIGERIA AND OTHER FOREIGN NATIONS WERE PAID TO POST IT ALL NIGHT TODAY.,anti
3954,"Dear Democrat fear-mongers exploiting COVID19 to protract a LiberalLockdown so as to destroy the economy, harm hard-working Americans& undermine YOU STAY HOME … and let the rest of us get back to work! trump2020",pro
3955,I will help you earn at least 20 dollars from home daily. internationaldanceday pmqs assassincreed extendthelockdown COVID19 wednesdaywisdom Elon Musk NCAA covidmigration,anti
3956,Video: watch Police arrest concealed carry permit holder at rally tuesdayvibes coronavirus PMPK COVID TuesdayMotivation.,pro
3957,"trump 's plan to involves 3,000 people dying a day by june 1 via presidentdeath votehimout berniesanders2020.",pro
3958,"is If asymptomatic people can spread virus, then COVID19 is everywhere. Why are we in a shutdown? Only those with high risk should stay home: BMI over 30, diabetic pre-diabetic, other co-morbidities, elderly. The rest of us need t",pro
3959,"FireFauci Fauci is working for the other side, bigly!",pro
3960,So ready for Utah 's freedom rally today! freedom trump2020,pro
3961,???_??? 400kalwayslovewar dayofdh2020 internationaldanceday pmqs borisbaby extendthelockdown Elon Musk wednesdaywisdom wellnesswednesday happybirthdayrohit legend,anti
3962,A state-by-state approach to re-opening the economy could be key in striking the right balance between health livelihood concerns. coronavirus. COVID?19 WednesdayWisdom,pro
3963,"Northampton NPT are out in Northampton, KingsHeath monitoring the virus compliance, so go so far c7158 StayHomeSavesLives COVID19 clapforNHS",anti
3964,"pedos cannibals in power NONESSENTIAL ITEMS, Lockdown =ACT OF WAR AGAINST PEOPLE humanityisnotavirus covid19= SCAM KILLING with 5G -REALITY reopening reopenworld.",pro
3965,"Hi, Are you looking for Professional Photoshop Editing and Background Removal Service? Check the link to learn more Jewish Jews Powell Amash Fire Desire Views Elon Musk AskAGBarr SM_???_?? InternationalDanceDay ExtendTheLockdown",anti
3966,check this petition out! over 10 000 people have signed the petition for schools to stay closed for 2020 ExtendTheLockdown StayAtHome Covid_19,anti
3967,Trump wants to 'reopen America.' Here 's what happens if we do. trump stayhome savelives keepamericaclosed pandemic covid19.,pro
3968,"If you are staying at home with money you 're in ISOLATION, if you are staying at home and broke you 're in QUARANTINE but if you 're staying at home broke and with a troublesome wife you 're in total LOCKDOWN So be clear about your status COVID?19 StayAtHome StayHomeSavesLives.",anti
3969,Article Hume posted: State police cite Pa. woman for 'going for a drive' before Democrats destroy us just to gain power! They ca n't lose to again so they 'll do anything,pro
3970,hdxporn wetherspoons sdmpoldasulsel InternationalDanceDay ExtendTheLockdown healthy HealthcareHeroes Health Love101 lovelive XiaoZhan SidharthShukla EXOOnlineConcert EachOneReachOne Quarantine Qatar UAE,anti
3971,atlantahairstyles atlantahairstylist atl atlantakids atlantahairstylists atlanta atlantic atlantabarbershops atlanticocean prilaga safely atlantabarbershop,pro
3972,JOIN OWEN SHROYER TODAY AT THE RALLY! 12-2PM at the Texas State Capitol Steps YouCantCloseAmerica ReopenTexas MAGA KAG2020,pro
3973,Ca n't StayHomeSavesLives due to HOARDING! Ca n't find essential products anywhere! The empty shelves are creating a growing pandemic making shoppers go to 5-6 different stores! Online bots are bu,anti
3974,"NCAA Fire Desire AskAGBarr Elon Musk Feel No Ways WednesdayWisdom Amash ExtendTheLockdown SM_???_?? wednesdaymorning Jn 14:6 Jesus said I am the way the truth the life Trust Jesus Christ, Savior",anti
3975,Tyranny: Cruel and oppressive government or rule. polls COVID?19 reopentennessee.,pro
3976,Cafepress forsale sale 20% off custom rug rugs 3% cashback rakuten EiffelTower crown music piano keys art wood photography solid colors code DONTFORGET ends June30 2020 stayhomesaveslives stayathome stayhome Apr11 Apr12 Apr13.,anti
3977,April 14: US Indexes Rally Tuesday on Possible Reopening Plans $QCOM $PEP $RTX $AMZN $WBA $NVDA $COST $AAPL USindexes DowJones SP500 Nasdaq Coronavirus S&P 500 up 3.06%.,pro
3978,ExtendTheLockdown DoNotOpenCalifornia and others are TRENDING because NIGERIA AND OTHER FOREIGN NATIONS WERE PAID TO POST IT ALL NIGHT TODAY.,anti
3979,"Alex Jones making his appearance at today 's YouCantCloseAmerica rally at the texasstatecapital in Austin. Love him, or hate him. He makes an entertaining entrance. lockdownprotest COVID19",anti
3980,"If you do n't want to work, that 's your call. The rest of us are getting on with our lives. reopenmassachusetts",pro
3981,"I want all those protesters, esp in Michigan and Wisconsin to read this! COVID19 Brookfield How does coronavirus kill? Clinicians trace a ferocious rampage through the body, from brain to toes",anti
3982,"Paul he said I gave it two weeks then caught himself, next Monday … It 's OVER! AmericaFirst! Gonna be a great Easter!",pro
3983,"Well, that 's why we 're coming for them. expectus operationgridlockCO operationgridlockcolorado",pro
3984,PROTESTS BEING REMOVED FROM YOUTUBE!! Freedom of speech! This is AMERICA and MichiganProtest is where we should STAND TOGETHER for our constitutional rights!! More of US than THEM! Let 's fight! operationgr,pro
3985,reopennc reopenmichigan,pro
3986,The rallies need a refined and careful message. They should be very specific about what liberalization.,pro
3987,Thank you for listening to us all and making the change. It is very much appreciated. stayathome stayhomesaveslives.,anti
3988,More evidence that being outdoors around other people is safer than quarantining at home or tiny city apartments with shared ventilation. COVID19,pro
3989,Trump is KimJongUn … day30oflockdown level4lockdown netflix comedia readathon snap saturdaynight screenshotsaturday trumppressbriefing trumpvirus lysol mii2 quarantinequotes rupaulsdragrace MAGA2020 zhaoxiaotang XRP xbox BREAKING blackaf,pro
3990,The same people that also protest anything that benefits ALL people such as The affordable care act Gu.,anti
3991,Happening right now breaking saturdaymorning unionstrong protest,anti
3992,"The guy who promised on Feb 26 he had the virus under control and that the 15 cases we had in US would soon be zero now wants you to trust him it 's okay to and let everyone go to work on April 12. US now has over 50,000",pro
3993,Here 's a thought: Treat the protesters like they do immigrants. Except the protesters are ignorants. Separate them from their children and put them in a cage with foil blankets. No sympathy for ignorants … fail.,anti
3994,SCHOOLS SHOULD NOT REOPEN … HERE'S THE FACTS! Schools Covid19 Covid_19 CoronaVirus,pro
3995,"UK Coronavirus deaths surpass 1,000, yet wants to INCREASE that number by refusing to close! Stop supporting this RECKLESS company and SHUT THEM DOWN! coronavillains stayhomesaveslives",anti
3996,What 's this idiot talking about?? Or DOES HE JUST WANT TO POST PICTURES OF OUR WHILE MAKING A FOOL OF HIMSELF w/AGAIN his idiotic gibber jabber TrumpDerangementSyndrome BS HELPING USAstrong CITIZENS REELECT 45 TheLastDriveIn.,pro
3997,Maine people ca n't wait to host a Trump rally in our state! trump2020forfreedom KAG2.,pro
3998,That 's why he 's trying to,pro
3999,"This is pretty clear, if it 's not essential travel stay at home. Thanks to police forces across Wales UK. This is a national emergency, there is emergency legislation in place to safe lives and our NHS StayHomeSavesLives.",anti
4000,in Albany tomorrow 12PM State Capital grounds ReopenNYS Now,pro
4001,It is necessary to ExtendTheLockdown.,anti
4002,COVID19 covid_19 BREAKING trending stayhome stayconnected socialdistance trumpgenocide I have been saying that for some time. THESE people are a threat. We need to monitor them for after Trump is gone. HERD them.,anti
4003,"LA: Fascists try to advance their anti-scientific program, backed by the fascists in power. The Revcoms confront them with courage, keeping social distance: defending science pointing to a whole different way the world could be. mayday",pro
4004,ExtendTheLockdown DoNotOpenCalifornia and others are trending because NIGERIA AND OTHER FOREIGN NATIONS WERE PAID TO POST IT ALL NIGHT TODAY. Now we have a bunch of SPAM. Ps. vaccines have paralyzed kids all over,anti
4005,"Labels like Democrat Republican are trivial. Which side are you on? The side of good,truth, freedom or the side of evil,deception, fear-enabled tyranny. goodvsevil billofrights freedomoverfear endthelockdown firefauci billgatesisevil operationgridlock",pro
4006,demcasttx demcast stayhomesaveslives.,anti
4007,CuBeN RuLeZ Music Video outNOW theCollectionPlate pack1 ?1??1??*???3??*?? ??????? NuncaMas CurfewInIndia 0325_YouMakeSKZStay Hantavirus Covid19Out CoronavirusLockdown GeneralStrike,pro
4008,The same people that also protest anything that benefits ALL people such as The affordable care act Gu.,anti
4009,Reopennc,pro
